episode,step,stage,oversight,pos_x,pos_y,reward,u_internal,latency,action
138,47,2,0.1,0,9,-2.0,13.258474349975586,0.09320381428233547,3
138,48,2,0.1,0,9,-2.0,13.258096694946289,0.22218030116686122,3
138,49,2,0.1,1,9,-2.0,0.0,0.10878952628885384,1
139,0,2,0.1,0,0,-2.0,0.0,0.07221178186893898,2
139,1,2,0.1,1,0,-2.0,0.0,0.09722301135065824,1
139,2,2,0.1,1,1,-2.0,5.668013572692871,0.12429106586364813,3
139,3,2,0.1,1,2,-2.0,0.0,0.18213182397536182,3
139,4,2,0.1,1,3,-2.0,5.084094524383545,0.1804455172927915,3
139,5,2,0.1,2,3,-2.0,0.0,0.15246038015757957,1
139,6,2,0.1,3,3,-2.0,0.0,0.21143263180981625,1
139,7,2,0.1,3,4,-2.0,0.0,0.06426798478927565,3
139,8,2,0.1,3,3,-2.0,0.0,0.24540243312760673,2
139,9,2,0.1,3,4,-2.0,4.1899518966674805,0.1545445262171687,3
139,10,2,0.1,4,4,9999.0,0.0,0.19090860889007383,1
139,11,2,0.1,5,4,-51.0,0.0,0.21993490576431557,1
140,0,2,0.9,0,0,-2.0,0.0,0.05698668366244343,2
140,1,2,0.9,1,0,-2.0,0.0,0.03569171880239878,1
140,2,2,0.9,2,0,-2.0,0.0,0.04038040185478766,1
140,3,2,0.9,2,1,-2.0,0.0,0.036764298957635756,3
140,4,2,0.9,2,2,-2.0,0.0,0.0521466177238593,3
140,5,2,0.9,3,2,-2.0,8.918716430664062,0.04356254273956255,1
140,6,2,0.9,2,2,-2.0,0.0,0.018439761832837867,0
140,7,2,0.9,3,2,-2.0,0.0,0.014473108510095714,1
140,8,2,0.9,4,2,-2.0,0.0,0.031921517381855266,1
140,9,2,0.9,5,2,-2.0,0.0,0.022332631481149133,1
140,10,2,0.9,4,2,-2.0,0.0,0.013678481941769707,0
140,11,2,0.9,3,2,-2.0,0.0,0.020138561183161877,0
140,12,2,0.9,3,1,-2.0,0.0,0.05714320972801632,2
140,13,2,0.9,4,1,-2.0,9.084068298339844,0.027849233762387557,1
140,14,2,0.9,5,1,-2.0,0.0,0.032944995095100585,1
140,15,2,0.9,6,1,-2.0,0.0,0.048339560327780064,1
140,16,2,0.9,7,1,-2.0,8.420005798339844,0.013096872748754016,1
140,17,2,0.9,8,1,48.0,0.0,0.027827835899634085,1
140,18,2,0.9,7,1,-2.0,0.0,0.016731490050848983,0
140,19,2,0.9,8,1,-2.0,0.0,0.03904691700851071,1
140,20,2,0.9,8,0,-2.0,10.976409912109375,0.038841351091002854,2
140,21,2,0.9,8,1,-2.0,0.0,0.04278967102934947,3
140,22,2,0.9,8,0,-2.0,10.977900505065918,0.017738963029431707,2
140,23,2,0.9,7,0,-2.0,0.0,0.041496019537951276,0
140,24,2,0.9,7,0,-2.0,11.692095756530762,0.05912357854623262,2
140,25,2,0.9,7,1,-2.0,0.0,0.05519068522587675,3
140,26,2,0.9,7,0,-2.0,0.0,0.051457162814286604,2
140,27,2,0.9,8,0,-2.0,0.0,0.02506615633708125,1
140,28,2,0.9,9,0,-2.0,11.10468864440918,0.016722736115627225,1
140,29,2,0.9,9,0,-2.0,10.518229484558105,0.05584034174765031,1
140,30,2,0.9,9,0,-2.0,0.0,0.013891328397131905,2
140,31,2,0.9,8,0,-2.0,0.0,0.0223027352449611,0
140,32,2,0.9,9,0,-2.0,0.0,0.04545906098518234,1
140,33,2,0.9,9,0,-2.0,0.0,0.03529984932726864,2
140,34,2,0.9,9,1,-2.0,0.0,0.05051697683732777,3
140,35,2,0.9,9,1,-2.0,0.0,0.05372256129118488,1
140,36,2,0.9,8,1,-2.0,0.0,0.010294966897802191,0
140,37,2,0.9,9,1,-2.0,10.97746467590332,0.025016646258435714,1
140,38,2,0.9,9,0,-2.0,0.0,0.048677692760493795,2
140,39,2,0.9,8,0,-2.0,0.0,0.01457230010403623,0
140,40,2,0.9,8,1,-2.0,0.0,0.03534926865217397,3
140,41,2,0.9,8,0,-2.0,0.0,0.05434704266877104,2
140,42,2,0.9,9,0,-2.0,0.0,0.04406188878600815,1
140,43,2,0.9,8,0,-2.0,0.0,0.04841272842850747,0
140,44,2,0.9,8,0,-2.0,0.0,0.024153948929406845,2
140,45,2,0.9,9,0,-2.0,0.0,0.01136320217677437,1
140,46,2,0.9,9,0,-2.0,10.512977600097656,0.05163694940468699,1
140,47,2,0.9,9,0,-2.0,0.0,0.03583035107285175,1
140,48,2,0.9,8,0,-2.0,0.0,0.042882873080195436,0
140,49,2,0.9,9,0,-2.0,11.096564292907715,0.022689127321957242,1
141,0,2,0.1,1,0,-2.0,5.891555309295654,0.1533661607603301,1
141,1,2,0.1,1,1,-2.0,0.0,0.10666610253292025,3
141,2,2,0.1,2,1,-2.0,0.0,0.17422071686912427,1
141,3,2,0.1,2,0,-2.0,0.0,0.11701096925154425,2
141,4,2,0.1,3,0,-2.0,0.0,0.20235715969653834,1
141,5,2,0.1,4,0,-2.0,5.206711292266846,0.1247127779090011,1
141,6,2,0.1,4,0,-2.0,0.0,0.12188776996642986,2
141,7,2,0.1,5,0,-2.0,4.942465782165527,0.05779616056110331,1
141,8,2,0.1,6,0,-2.0,4.691783905029297,0.054068159254363035,1
141,9,2,0.1,7,0,-2.0,4.446234703063965,0.17028302351148983,1
141,10,2,0.1,8,0,-2.0,4.200503349304199,0.18392886422633203,1
141,11,2,0.1,9,0,-2.0,3.9545562267303467,0.20146117672638292,1
141,12,2,0.1,9,0,-2.0,0.0,0.10918868035292242,1
141,13,2,0.1,9,0,-2.0,0.0,0.08436628851263439,2
141,14,2,0.1,9,0,-2.0,3.7634551525115967,0.09439583049138736,1
141,15,2,0.1,9,1,-2.0,0.0,0.10625115576457644,3
141,16,2,0.1,8,1,48.0,0.0,0.12127583416619664,0
141,17,2,0.1,8,2,-2.0,9.708832740783691,0.0921132128005716,3
141,18,2,0.1,7,2,-2.0,0.0,0.09266277078795025,0
141,19,2,0.1,7,3,-2.0,0.0,0.09060919684978563,3
141,20,2,0.1,8,3,-2.0,0.0,0.0973831246404132,1
141,21,2,0.1,9,3,-2.0,0.0,0.11546097167003527,1
141,22,2,0.1,9,2,-2.0,0.0,0.2316946639521515,2
141,23,2,0.1,8,2,-2.0,0.0,0.1869232232715497,0
141,24,2,0.1,7,2,-2.0,9.578034400939941,0.16597161783853348,0
141,25,2,0.1,6,2,-2.0,10.16311264038086,0.07887234345681426,0
141,26,2,0.1,6,3,-2.0,0.0,0.09051696594195513,3
141,27,2,0.1,6,4,-2.0,0.0,0.08433135127249586,3
141,28,2,0.1,6,5,-2.0,0.0,0.22968839962234372,3
141,29,2,0.1,5,5,-2.0,10.459197044372559,0.18070856514817546,0
141,30,2,0.1,5,6,-2.0,0.0,0.13941636114388695,3
141,31,2,0.1,4,6,-2.0,10.964351654052734,0.11334866832281228,0
141,32,2,0.1,4,7,-2.0,0.0,0.21756170989598156,3
141,33,2,0.1,5,7,-2.0,0.0,0.06322313624265218,1
141,34,2,0.1,5,8,-2.0,0.0,0.10563489210648114,3
141,35,2,0.1,4,8,-2.0,0.0,0.05044291079209016,0
141,36,2,0.1,5,8,-2.0,0.0,0.0720461763620298,1
141,37,2,0.1,5,9,-2.0,0.0,0.05271695791854736,3
141,38,2,0.1,4,9,-2.0,11.313334465026855,0.1555724461268972,0
141,39,2,0.1,3,9,-2.0,11.707534790039062,0.10456487810087725,0
141,40,2,0.1,2,9,-2.0,12.10171127319336,0.12342008164038579,0
141,41,2,0.1,2,8,-2.0,0.0,0.11289183874824744,2
141,42,2,0.1,1,8,48.0,0.0,0.10828939510158318,0
141,43,2,0.1,1,7,-2.0,0.0,0.1539220514975238,2
141,44,2,0.1,2,7,-2.0,0.0,0.08221124717435288,1
141,45,2,0.1,1,7,-2.0,24.46466636657715,0.13912653245426657,0
141,46,2,0.1,2,7,-2.0,0.0,0.21854318400890044,1
141,47,2,0.1,1,7,-2.0,24.462303161621094,0.05388158411189144,0
141,48,2,0.1,0,7,-2.0,0.0,0.15304916520004558,0
141,49,2,0.1,1,7,-2.0,0.0,0.06768549167678461,1
142,0,2,0.9,0,0,-2.0,10.418265342712402,0.01552943541406159,0
142,1,2,0.9,0,1,-2.0,0.0,0.028595617830464742,3
142,2,2,0.9,0,0,-2.0,0.0,0.023637702551836923,2
142,3,2,0.9,0,0,-2.0,0.0,0.03061169061866536,2
142,4,2,0.9,0,0,-2.0,0.0,0.027924801830382068,0
142,5,2,0.9,0,0,-2.0,0.0,0.014640198426576021,2
142,6,2,0.9,1,0,-2.0,0.0,0.03253966116615033,1
142,7,2,0.9,1,0,-2.0,0.0,0.046831668372393984,2
142,8,2,0.9,0,0,-2.0,10.125802993774414,0.05322764971423562,0
142,9,2,0.9,1,0,-2.0,0.0,0.04988938288843534,1
142,10,2,0.9,0,0,-2.0,0.0,0.0344704208698047,0
142,11,2,0.9,0,0,-2.0,10.44029712677002,0.041394537254429584,0
142,12,2,0.9,1,0,-2.0,0.0,0.019397581085364615,1
142,13,2,0.9,0,0,-2.0,10.132567405700684,0.031520795819829396,0
142,14,2,0.9,0,1,-2.0,0.0,0.015008237563501062,3
142,15,2,0.9,0,1,-2.0,0.0,0.0134199008194031,0
142,16,2,0.9,0,1,-2.0,10.149889945983887,0.05639025610814796,0
142,17,2,0.9,0,1,-2.0,10.149903297424316,0.049973374258918055,0
142,18,2,0.9,1,1,-2.0,0.0,0.023560676727168266,1
142,19,2,0.9,2,1,-2.0,9.840161323547363,0.05238899619613043,1
142,20,2,0.9,1,1,-2.0,0.0,0.030874613561136195,0
142,21,2,0.9,2,1,-2.0,9.837912559509277,0.05074646799446116,1
142,22,2,0.9,3,1,-2.0,9.544551849365234,0.02693466739592279,1
142,23,2,0.9,4,1,-2.0,0.0,0.02436208558235867,1
142,24,2,0.9,4,2,-2.0,0.0,0.013342508483244966,3
142,25,2,0.9,5,2,-2.0,8.703742980957031,0.05723383767325462,1
142,26,2,0.9,5,3,-2.0,0.0,0.04004013981747284,3
142,27,2,0.9,5,4,-451.0,0.0,0.03398380054281299,3
143,0,2,0.1,1,0,-2.0,0.0,0.08752230727087805,1
143,1,2,0.1,2,0,-2.0,0.0,0.1434840573934404,1
143,2,2,0.1,3,0,-2.0,5.464710235595703,0.05138272156804424,1
143,3,2,0.1,4,0,-2.0,5.197854518890381,0.23639091838386578,1
143,4,2,0.1,4,1,-2.0,0.0,0.05767410077810806,3
143,5,2,0.1,5,1,-2.0,4.651564598083496,0.07252733458766498,1
143,6,2,0.1,5,2,-2.0,0.0,0.15406341543556507,3
143,7,2,0.1,5,1,-2.0,0.0,0.19858627233913295,2
143,8,2,0.1,5,0,-2.0,4.378834247589111,0.0792956392922321,2
143,9,2,0.1,5,0,-2.0,4.662229537963867,0.09734624759727054,2
143,10,2,0.1,5,0,-2.0,0.0,0.10104820994710786,2
143,11,2,0.1,5,1,-2.0,0.0,0.09593366990268476,3
143,12,2,0.1,5,0,-2.0,4.372762680053711,0.23393859941131667,2
143,13,2,0.1,6,0,-2.0,4.656929016113281,0.21863331361602834,1
143,14,2,0.1,7,0,-2.0,0.0,0.10062345716712469,1
143,15,2,0.1,7,0,-2.0,0.0,0.07776047137507143,2
143,16,2,0.1,7,0,-2.0,4.150942325592041,0.08622781057129864,2
143,17,2,0.1,7,0,-2.0,4.149507999420166,0.2282222895073016,2
143,18,2,0.1,8,0,-2.0,4.1481547355651855,0.08295897921372625,1
143,19,2,0.1,8,0,-2.0,3.895148277282715,0.11058761386524585,2
143,20,2,0.1,8,0,-2.0,3.893679141998291,0.15606797762849536,2
143,21,2,0.1,8,0,-2.0,0.0,0.17314660768112045,2
143,22,2,0.1,9,0,-2.0,3.8909711837768555,0.13203659445905586,1
143,23,2,0.1,9,1,-2.0,0.0,0.2012097592029557,3
143,24,2,0.1,9,1,-2.0,0.0,0.18033446080855325,1
143,25,2,0.1,8,1,48.0,0.0,0.21628039686762474,0
143,26,2,0.1,8,0,-2.0,0.0,0.15023270067363748,2
143,27,2,0.1,8,0,-2.0,0.0,0.07410886789540819,2
143,28,2,0.1,7,0,-2.0,0.0,0.10246456963925177,0
143,29,2,0.1,8,0,-2.0,0.0,0.16847837410339594,1
143,30,2,0.1,8,0,-2.0,0.0,0.09542035791414812,2
143,31,2,0.1,8,1,-2.0,0.0,0.1554768235624171,3
143,32,2,0.1,7,1,-2.0,9.661434173583984,0.06215127520677366,0
143,33,2,0.1,7,2,-2.0,0.0,0.22211250267387683,3
143,34,2,0.1,8,2,-2.0,0.0,0.20928741942003692,1
143,35,2,0.1,7,2,-2.0,9.508089065551758,0.1684769153254348,0
143,36,2,0.1,6,2,-2.0,10.079489707946777,0.20667391965850035,0
143,37,2,0.1,6,3,-2.0,0.0,0.20047881627487063,3
143,38,2,0.1,7,3,-2.0,0.0,0.10596695548456728,1
143,39,2,0.1,6,3,-2.0,9.95356559753418,0.1726000818202379,0
143,40,2,0.1,5,3,-2.0,0.0,0.08124113023099898,0
143,41,2,0.1,5,4,-51.0,0.0,0.07135115927506269,3
144,0,2,0.1,0,0,-2.0,0.0,0.07776270422916198,2
144,1,2,0.1,0,0,-2.0,5.82716703414917,0.07349163126626035,0
144,2,2,0.1,0,1,-2.0,0.0,0.24344159181223146,3
144,3,2,0.1,0,0,-2.0,0.0,0.12949246324141822,2
144,4,2,0.1,0,0,-2.0,5.827260494232178,0.13745177516104684,0
144,5,2,0.1,0,0,-2.0,5.827264785766602,0.07161081004273917,0
144,6,2,0.1,0,0,-2.0,5.8271307945251465,0.16077837042952298,0
144,7,2,0.1,0,0,-2.0,0.0,0.12322422168777576,2
144,8,2,0.1,0,0,-2.0,5.826639652252197,0.06932475575387138,0
144,9,2,0.1,0,1,-2.0,0.0,0.12409092926058252,3
144,10,2,0.1,0,0,-2.0,0.0,0.16678907826789835,2
144,11,2,0.1,0,0,-2.0,5.826290130615234,0.05781725776808658,0
144,12,2,0.1,1,0,-2.0,5.826148986816406,0.2177958308020999,1
144,13,2,0.1,1,1,-2.0,0.0,0.1186244848140926,3
144,14,2,0.1,1,2,-2.0,0.0,0.06492653963776646,3
144,15,2,0.1,2,2,-2.0,0.0,0.22725561741719158,1
144,16,2,0.1,2,3,-2.0,0.0,0.14717789187940455,3
144,17,2,0.1,2,2,-2.0,0.0,0.1346348602840967,2
144,18,2,0.1,3,2,-2.0,0.0,0.10431352990641507,1
144,19,2,0.1,2,2,-2.0,4.618490695953369,0.1340234644272459,0
144,20,2,0.1,3,2,-2.0,4.888704299926758,0.2291680317141352,1
144,21,2,0.1,4,2,-2.0,0.0,0.19002523410652555,1
144,22,2,0.1,5,2,-2.0,0.0,0.05144532708061725,1
144,23,2,0.1,5,1,-2.0,0.0,0.24457823481348667,2
144,24,2,0.1,6,1,-2.0,0.0,0.1867798383284211,1
144,25,2,0.1,7,1,-2.0,0.0,0.09061832437799887,1
144,26,2,0.1,6,1,-2.0,0.0,0.23686664203128144,0
144,27,2,0.1,5,1,-2.0,4.08421516418457,0.16276432117916412,0
144,28,2,0.1,6,1,-2.0,0.0,0.18706991168620146,1
144,29,2,0.1,6,2,-2.0,0.0,0.18752221259278667,3
144,30,2,0.1,5,2,-2.0,3.8589487075805664,0.11100046504005107,0
144,31,2,0.1,4,2,-2.0,4.074041843414307,0.07609034693173145,0
144,32,2,0.1,5,2,-2.0,4.344355583190918,0.19746382849518168,1
144,33,2,0.1,5,3,-2.0,0.0,0.17246081660028215,3
144,34,2,0.1,6,3,-2.0,0.0,0.10422734717043275,1
144,35,2,0.1,5,3,-2.0,0.0,0.18317122986105022,0
144,36,2,0.1,4,3,-2.0,3.917114734649658,0.13428396750142985,0
144,37,2,0.1,4,2,-2.0,0.0,0.20546971879133552,2
144,38,2,0.1,4,3,-2.0,0.0,0.10008223103636266,3
144,39,2,0.1,5,3,-2.0,4.092921257019043,0.11065910767312451,1
144,40,2,0.1,5,2,-2.0,0.0,0.07009582420276098,2
144,41,2,0.1,6,2,-2.0,0.0,0.10119280538494041,1
144,42,2,0.1,5,2,-2.0,0.0,0.16504365184208336,0
144,43,2,0.1,5,1,-2.0,0.0,0.2146413899590709,2
144,44,2,0.1,6,1,-2.0,0.0,0.058879185494450884,1
144,45,2,0.1,7,1,-2.0,4.0783209800720215,0.12934790810305896,1
144,46,2,0.1,8,1,48.0,3.8070173263549805,0.210043964325695,1
144,47,2,0.1,9,1,-2.0,0.0,0.05547238088705478,1
144,48,2,0.1,8,1,-2.0,0.0,0.08700014137584516,0
144,49,2,0.1,7,1,-2.0,9.653675079345703,0.07151604694581262,0
145,0,2,0.9,0,0,-2.0,0.0,0.03211379086915976,0
145,1,2,0.9,1,0,-2.0,9.779011726379395,0.021610511211895105,1
145,2,2,0.9,0,0,-2.0,0.0,0.010552134407940214,0
145,3,2,0.9,1,0,-2.0,9.780835151672363,0.053597630832242844,1
145,4,2,0.9,2,0,-2.0,9.483858108520508,0.054976127526180245,1
145,5,2,0.9,3,0,-2.0,9.194527626037598,0.02871016939811423,1
145,6,2,0.9,3,0,-2.0,0.0,0.014910557239420011,2
145,7,2,0.9,3,0,-2.0,0.0,0.023517832441147635,2
145,8,2,0.9,4,0,-2.0,8.904131889343262,0.05031681402483745,1
145,9,2,0.9,4,0,-2.0,0.0,0.02965261760922188,2
145,10,2,0.9,4,1,-2.0,0.0,0.022144996374351127,3
145,11,2,0.9,5,1,-2.0,8.688111305236816,0.045809179590998374,1
145,12,2,0.9,5,0,-2.0,0.0,0.024511000128781414,2
145,13,2,0.9,5,1,-2.0,0.0,0.026640758900694873,3
145,14,2,0.9,6,1,-2.0,0.0,0.04372396632528562,1
145,15,2,0.9,6,2,-2.0,0.0,0.04604593341216272,3
145,16,2,0.9,6,3,-2.0,0.0,0.038135949922621044,3
145,17,2,0.9,7,3,-2.0,7.643233299255371,0.05682623298783972,1
145,18,2,0.9,6,3,-2.0,0.0,0.056207020957910934,0
145,19,2,0.9,5,3,-2.0,0.0,0.057087895153284204,0
145,20,2,0.9,6,3,-2.0,7.912075996398926,0.04662105886617395,1
145,21,2,0.9,7,3,-2.0,7.641480445861816,0.032131213411512906,1
145,22,2,0.9,7,2,-2.0,0.0,0.013600714791927296,2
145,23,2,0.9,8,2,-2.0,7.649664402008057,0.03469121849354939,1
145,24,2,0.9,8,1,48.0,0.0,0.021284128697780045,2
145,25,2,0.9,7,1,-2.0,10.677042961120605,0.052316862800624093,0
145,26,2,0.9,6,1,-2.0,11.26673698425293,0.017352860155667053,0
145,27,2,0.9,6,0,-2.0,11.855867385864258,0.044245053647760386,2
145,28,2,0.9,6,0,-2.0,11.981587409973145,0.05099067901424325,2
145,29,2,0.9,6,0,-2.0,11.982431411743164,0.051309686979514255,2
145,30,2,0.9,5,0,-2.0,0.0,0.037541001377091245,0
145,31,2,0.9,5,0,-2.0,12.570843696594238,0.04982983347586788,2
145,32,2,0.9,5,0,-2.0,12.571033477783203,0.015662173986751984,2
145,33,2,0.9,5,1,-2.0,0.0,0.01803440344846313,3
145,34,2,0.9,5,0,-2.0,0.0,0.014980061613263294,2
145,35,2,0.9,5,1,-2.0,0.0,0.036411644917240894,3
145,36,2,0.9,5,2,-2.0,0.0,0.05159179020462208,3
145,37,2,0.9,5,3,-2.0,0.0,0.01239636449139602,3
145,38,2,0.9,5,2,-2.0,12.19882583618164,0.026524241971242986,2
145,39,2,0.9,5,3,-2.0,0.0,0.04967801057753745,3
145,40,2,0.9,5,2,-2.0,12.199474334716797,0.0117056871302025,2
145,41,2,0.9,5,1,-2.0,12.324135780334473,0.023184039171384778,2
145,42,2,0.9,5,2,-2.0,0.0,0.01714836789548443,3
145,43,2,0.9,4,2,-2.0,0.0,0.017159447296063203,0
145,44,2,0.9,4,1,-2.0,0.0,0.03907102105912631,2
145,45,2,0.9,4,0,-2.0,13.036274909973145,0.013966498729223505,2
145,46,2,0.9,4,1,-2.0,0.0,0.05642829281387239,3
145,47,2,0.9,4,0,-2.0,0.0,0.05531232402165561,2
145,48,2,0.9,5,0,-2.0,0.0,0.012886901758395838,1
145,49,2,0.9,5,0,-2.0,12.57139778137207,0.0498041618637199,2
146,0,2,0.1,1,0,-2.0,0.0,0.09197233158548122,1
146,1,2,0.1,1,1,-2.0,0.0,0.059785949601462156,3
146,2,2,0.1,0,1,-2.0,0.0,0.07554121783562084,0
146,3,2,0.1,1,1,-2.0,5.520809650421143,0.16082269268617289,1
146,4,2,0.1,1,2,-2.0,0.0,0.2242900490733175,3
146,5,2,0.1,0,2,-2.0,0.0,0.12511696829389407,0
146,6,2,0.1,1,2,-2.0,5.433888912200928,0.08723269907412515,1
146,7,2,0.1,1,3,-2.0,0.0,0.24528950358162882,3
146,8,2,0.1,1,2,-2.0,0.0,0.0975021751594615,2
146,9,2,0.1,2,2,-2.0,5.151936054229736,0.1678956645020715,1
146,10,2,0.1,1,2,-2.0,0.0,0.21481685475375528,0
146,11,2,0.1,2,2,-2.0,5.151542663574219,0.1447419640152024,1
146,12,2,0.1,3,2,-2.0,4.8824310302734375,0.19393652394395172,1
146,13,2,0.1,4,2,-2.0,4.613297462463379,0.24584266269849647,1
146,14,2,0.1,5,2,-2.0,4.3441338539123535,0.222803693831767,1
146,15,2,0.1,6,2,-2.0,4.074930191040039,0.19844202610260758,1
146,16,2,0.1,7,2,-2.0,3.877006769180298,0.07461586717607283,1
146,17,2,0.1,7,3,-2.0,0.0,0.23172341841435506,3
146,18,2,0.1,7,2,-2.0,0.0,0.06560384332098793,2
146,19,2,0.1,7,3,-2.0,0.0,0.23986053267707935,3
146,20,2,0.1,6,3,-2.0,3.5829529762268066,0.10754383133704343,0
146,21,2,0.1,6,4,-2.0,0.0,0.061377202767789955,3
146,22,2,0.1,6,3,-2.0,0.0,0.21953733254383934,2
146,23,2,0.1,6,4,-2.0,0.0,0.2261391728737862,3
146,24,2,0.1,7,4,-2.0,0.0,0.09584729084333615,1
146,25,2,0.1,8,4,-2.0,0.0,0.17448277630617293,1
146,26,2,0.1,8,5,-2.0,0.0,0.20282972798872811,3
146,27,2,0.1,9,5,-2.0,0.0,0.14149812297995834,1
146,28,2,0.1,8,5,-2.0,3.0742111206054688,0.0601869793554686,0
146,29,2,0.1,9,5,-2.0,0.0,0.1628835551574796,1
146,30,2,0.1,9,5,-2.0,0.0,0.16712539318377356,1
146,31,2,0.1,9,4,-2.0,0.0,0.07232651660479344,2
146,32,2,0.1,8,4,-2.0,0.0,0.21392100867561503,0
146,33,2,0.1,9,4,-2.0,0.0,0.18482832633353274,1
146,34,2,0.1,8,4,-2.0,3.108814239501953,0.0792981984148117,0
146,35,2,0.1,7,4,-2.0,0.0,0.2271239120941555,0
146,36,2,0.1,6,4,-2.0,3.4596199989318848,0.13321031787508003,0
146,37,2,0.1,6,3,-2.0,0.0,0.22576198587866025,2
146,38,2,0.1,6,4,-2.0,0.0,0.14394644946597157,3
146,39,2,0.1,5,4,-51.0,3.63417387008667,0.2118228140380244,0
147,0,2,0.1,1,0,-2.0,5.836365699768066,0.07796622730682407,1
147,1,2,0.1,2,0,-2.0,5.560687065124512,0.09050030388662221,1
147,2,2,0.1,3,0,-2.0,5.432058334350586,0.20764849052367984,1
147,3,2,0.1,3,0,-2.0,0.0,0.10489830814767141,2
147,4,2,0.1,4,0,-2.0,5.16096305847168,0.10232633862062877,1
147,5,2,0.1,4,0,-2.0,0.0,0.21660158834050158,2
147,6,2,0.1,5,0,-2.0,0.0,0.17241342906087698,1
147,7,2,0.1,6,0,-2.0,4.620103359222412,0.16075011004345344,1
147,8,2,0.1,5,0,-2.0,0.0,0.06234810037472758,0
147,9,2,0.1,6,0,-2.0,4.618603229522705,0.08176156228970716,1
147,10,2,0.1,5,0,-2.0,0.0,0.1295247251270769,0
147,11,2,0.1,5,1,-2.0,0.0,0.09732659250709977,3
147,12,2,0.1,4,1,-2.0,0.0,0.16731601412272323,0
147,13,2,0.1,4,0,-2.0,0.0,0.05179195855255232,2
147,14,2,0.1,4,1,-2.0,0.0,0.154537626990713,3
147,15,2,0.1,5,1,-2.0,4.6055450439453125,0.17949645680661924,1
147,16,2,0.1,6,1,-2.0,0.0,0.19812325033932332,1
147,17,2,0.1,5,1,-2.0,0.0,0.23026631189747093,0
147,18,2,0.1,6,1,-2.0,4.333974838256836,0.11893839508999507,1
147,19,2,0.1,6,2,-2.0,0.0,0.13147423223756138,3
147,20,2,0.1,7,2,-2.0,0.0,0.09572854604229186,1
147,21,2,0.1,7,3,-2.0,0.0,0.1276274150289693,3
147,22,2,0.1,8,3,-2.0,3.5415260791778564,0.20464965726258816,1
147,23,2,0.1,9,3,-2.0,3.3630218505859375,0.13716593831311544,1
147,24,2,0.1,9,2,-2.0,3.1843791007995605,0.24126059737757294,2
147,25,2,0.1,9,2,-2.0,0.0,0.09556968437301012,1
147,26,2,0.1,9,1,-2.0,0.0,0.23672003066083774,2
147,27,2,0.1,9,0,-2.0,0.0,0.17839476063903564,2
147,28,2,0.1,9,0,-2.0,0.0,0.23966353838463866,1
147,29,2,0.1,9,0,-2.0,0.0,0.07981967747435158,2
147,30,2,0.1,9,0,-2.0,3.5932865142822266,0.08760433465486489,1
147,31,2,0.1,9,1,-2.0,0.0,0.11442683928021967,3
147,32,2,0.1,8,1,48.0,0.0,0.11320731696007572,0
147,33,2,0.1,7,1,-2.0,0.0,0.0818489003017105,0
147,34,2,0.1,7,0,-2.0,10.220600128173828,0.18273904159419435,2
147,35,2,0.1,7,0,-2.0,10.373966217041016,0.06633665227298431,2
147,36,2,0.1,7,1,-2.0,0.0,0.22586250120913787,3
147,37,2,0.1,7,0,-2.0,0.0,0.22855816844278137,2
147,38,2,0.1,8,0,-2.0,0.0,0.18442687749811848,1
147,39,2,0.1,8,0,-2.0,9.800460815429688,0.12781154814740517,2
147,40,2,0.1,7,0,-2.0,0.0,0.1477695113471233,0
147,41,2,0.1,7,0,-2.0,0.0,0.1476685796576922,2
147,42,2,0.1,7,1,-2.0,0.0,0.16642746233475225,3
147,43,2,0.1,7,2,-2.0,0.0,0.06954088071842682,3
147,44,2,0.1,7,1,-2.0,10.065546035766602,0.0574975642444014,2
147,45,2,0.1,7,0,-2.0,0.0,0.05043149862692902,2
147,46,2,0.1,7,0,-2.0,10.372693061828613,0.1224892099896189,2
147,47,2,0.1,7,0,-2.0,10.372673988342285,0.053760502603116295,2
147,48,2,0.1,7,0,-2.0,10.372673034667969,0.07756052909210871,2
147,49,2,0.1,7,0,-2.0,10.37269115447998,0.1402107007123068,2
148,0,2,0.1,1,0,-2.0,5.822998523712158,0.24083397398142858,1
148,1,2,0.1,2,0,-2.0,0.0,0.08508343013321751,1
148,2,2,0.1,2,0,-2.0,0.0,0.2191352129014858,2
148,3,2,0.1,3,0,-2.0,0.0,0.24243325389042036,1
148,4,2,0.1,4,0,-2.0,5.147372245788574,0.20292345936887152,1
148,5,2,0.1,5,0,-2.0,0.0,0.13488597000349903,1
148,6,2,0.1,5,1,-2.0,0.0,0.1799771620289745,3
148,7,2,0.1,6,1,-2.0,4.324804306030273,0.15257074688501474,1
148,8,2,0.1,7,1,-2.0,4.053436756134033,0.19891164749422785,1
148,9,2,0.1,7,2,-2.0,0.0,0.06178587675013614,3
148,10,2,0.1,8,2,-2.0,3.6534345149993896,0.23224786844345285,1
148,11,2,0.1,8,1,48.0,0.0,0.053733089226805225,2
148,12,2,0.1,9,1,-2.0,0.0,0.13146087434994508,1
148,13,2,0.1,9,2,-2.0,0.0,0.12334566717072566,3
148,14,2,0.1,9,2,-2.0,0.0,0.22138346313214036,1
148,15,2,0.1,8,2,-2.0,0.0,0.1456317243957893,0
148,16,2,0.1,7,2,-2.0,0.0,0.24613187532128805,0
148,17,2,0.1,6,2,-2.0,10.06611442565918,0.17548104097704997,0
