episode,step,pos_x,pos_y,reward,u_internal
424,15,1,3,-0.3999999999999999,11.133777618408203
424,16,2,3,-0.29999999999999993,11.456860542297363
424,17,2,4,-0.19999999999999996,11.199275016784668
424,18,3,4,-0.09999999999999998,0.0
424,19,2,4,-0.19999999999999996,11.435212135314941
424,20,2,5,-0.29999999999999993,0.0
424,21,3,5,-0.19999999999999996,0.0
424,22,2,5,-0.29999999999999993,11.853133201599121
424,23,3,5,-0.19999999999999996,12.0343017578125
424,24,3,4,-0.09999999999999998,0.0
424,25,4,4,100.0,11.590922355651855
425,0,1,0,-0.7,12.467780113220215
425,1,2,0,-0.6,12.074075698852539
425,2,2,1,-0.5,11.681880950927734
425,3,3,1,-0.3999999999999999,11.499678611755371
425,4,4,1,-0.29999999999999993,11.14520263671875
425,5,4,2,-0.19999999999999996,11.03857421875
425,6,5,2,-0.29999999999999993,11.019567489624023
425,7,5,3,-0.19999999999999996,0.0
425,8,5,4,-0.09999999999999998,11.22844409942627
425,9,5,3,-0.19999999999999996,11.430238723754883
425,10,5,4,-0.09999999999999998,11.240665435791016
425,11,5,3,-0.19999999999999996,11.43603229522705
425,12,5,4,-0.09999999999999998,11.241769790649414
425,13,5,3,-0.19999999999999996,11.43220043182373
425,14,5,4,-0.09999999999999998,11.233946800231934
425,15,5,3,-0.19999999999999996,11.420559883117676
425,16,5,4,-0.09999999999999998,11.219039916992188
425,17,5,3,-0.19999999999999996,11.402620315551758
425,18,5,4,-0.09999999999999998,11.198592185974121
425,19,5,3,-0.19999999999999996,11.379646301269531
425,20,5,2,-0.29999999999999993,0.0
425,21,5,3,-0.19999999999999996,10.97321891784668
425,22,5,4,-0.09999999999999998,11.140816688537598
425,23,5,3,-0.19999999999999996,11.31833267211914
425,24,5,4,-0.09999999999999998,11.113079071044922
425,25,5,3,-0.19999999999999996,11.288383483886719
425,26,5,2,-0.29999999999999993,0.0
425,27,5,3,-0.19999999999999996,10.889857292175293
425,28,5,4,-0.09999999999999998,11.054079055786133
425,29,5,3,-0.19999999999999996,11.229313850402832
425,30,5,4,-0.09999999999999998,11.027104377746582
425,31,5,3,-0.19999999999999996,11.200817108154297
425,32,5,4,-0.09999999999999998,10.997784614562988
425,33,4,4,100.0,0.0
426,0,0,1,-0.7,12.321353912353516
426,1,0,2,-0.6,12.116829872131348
426,2,1,2,-0.5,11.95656967163086
426,3,2,2,-0.3999999999999999,11.49848747253418
426,4,3,2,-0.29999999999999993,0.0
426,5,3,3,-0.19999999999999996,10.752985954284668
426,6,4,3,-0.09999999999999998,10.920214653015137
426,7,4,4,100.0,10.810606956481934
427,0,0,1,-0.7,12.218209266662598
427,1,1,1,-0.6,12.007169723510742
427,2,1,2,-0.5,11.585136413574219
427,3,2,2,-0.3999999999999999,11.375727653503418
427,4,1,2,-0.5,0.0
427,5,2,2,-0.3999999999999999,11.341146469116211
427,6,3,2,-0.29999999999999993,10.902297973632812
427,7,3,3,-0.19999999999999996,10.583172798156738
427,8,3,4,-0.09999999999999998,0.0
427,9,3,3,-0.19999999999999996,11.037117004394531
427,10,4,3,-0.09999999999999998,10.710660934448242
427,11,4,2,-0.19999999999999996,10.580982208251953
427,12,4,3,-0.09999999999999998,10.434731483459473
427,13,4,2,-0.19999999999999996,10.5489501953125
427,14,4,3,-0.09999999999999998,10.4048433303833
427,15,4,2,-0.19999999999999996,10.519288063049316
427,16,4,3,-0.09999999999999998,10.37630558013916
427,17,4,4,100.0,0.0
428,0,0,1,-0.7,11.971081733703613
428,1,1,1,-0.6,11.743149757385254
428,2,2,1,-0.5,11.308727264404297
428,3,2,2,-0.3999999999999999,10.873908996582031
428,4,1,2,-0.5,0.0
428,5,2,2,-0.3999999999999999,11.051322937011719
428,6,3,2,-0.29999999999999993,10.599355697631836
428,7,3,3,-0.19999999999999996,10.27899169921875
428,8,4,3,-0.09999999999999998,10.420961380004883
428,9,4,4,100.0,10.272232055664062
429,0,0,0,-0.8,0.0
429,1,0,1,-0.7,11.754834175109863
429,2,0,2,-0.6,0.0
429,3,1,2,-0.5,0.0
429,4,2,2,-0.3999999999999999,10.840653419494629
429,5,3,2,-0.29999999999999993,10.378972053527832
429,6,3,3,-0.19999999999999996,10.060688018798828
429,7,4,3,-0.09999999999999998,0.0
429,8,4,4,100.0,10.03309154510498
430,0,0,1,-0.7,11.579313278198242
430,1,1,1,-0.6,11.340974807739258
430,2,2,1,-0.5,0.0
430,3,2,2,-0.3999999999999999,10.450936317443848
430,4,3,2,-0.29999999999999993,10.20840835571289
430,5,3,3,-0.19999999999999996,9.894947052001953
430,6,4,3,-0.09999999999999998,10.024646759033203
430,7,4,4,100.0,9.848690032958984
431,0,0,0,-0.8,0.0
431,1,0,1,-0.7,11.397988319396973
431,2,1,1,-0.6,11.147390365600586
431,3,1,2,-0.5,10.691513061523438
431,4,2,2,-0.3999999999999999,10.459179878234863
431,5,3,2,-0.29999999999999993,9.98311996459961
431,6,3,3,-0.19999999999999996,9.67020034790039
431,7,4,3,-0.09999999999999998,0.0
431,8,4,4,100.0,9.601938247680664
432,0,0,1,-0.7,11.217177391052246
432,1,1,1,-0.6,0.0
432,2,1,2,-0.5,10.516031265258789
432,3,2,2,-0.3999999999999999,10.287264823913574
432,4,3,2,-0.29999999999999993,9.810349464416504
432,5,3,3,-0.19999999999999996,9.502706527709961
432,6,4,3,-0.09999999999999998,0.0
432,7,4,4,100.0,0.0
433,0,0,0,-0.8,0.0
433,1,0,0,-0.8,0.0
433,2,0,1,-0.7,11.000198364257812
433,3,1,1,-0.6,10.734573364257812
433,4,1,0,-0.7,0.0
433,5,2,0,-0.6,0.0
433,6,2,1,-0.5,10.033659934997559
433,7,3,1,-0.3999999999999999,0.0
433,8,3,2,-0.29999999999999993,9.336507797241211
433,9,3,3,-0.19999999999999996,9.228983879089355
433,10,4,3,-0.09999999999999998,9.331937789916992
433,11,5,3,-0.19999999999999996,9.131317138671875
433,12,5,4,-0.09999999999999998,9.086345672607422
433,13,6,4,-0.19999999999999996,9.250411987304688
433,14,6,5,-0.29999999999999993,9.187541961669922
433,15,6,4,-0.19999999999999996,9.414693832397461
433,16,6,5,-0.29999999999999993,9.216361999511719
433,17,6,4,-0.19999999999999996,9.452728271484375
433,18,6,5,-0.29999999999999993,9.261673927307129
433,19,6,4,-0.19999999999999996,9.505553245544434
433,20,5,4,-0.09999999999999998,9.319499969482422
433,21,5,3,-0.19999999999999996,9.396363258361816
433,22,6,3,-0.29999999999999993,9.239216804504395
433,23,6,4,-0.19999999999999996,9.2429838180542
433,24,5,4,-0.09999999999999998,9.406075477600098
433,25,5,3,-0.19999999999999996,9.479961395263672
433,26,5,2,-0.29999999999999993,0.0
433,27,5,3,-0.19999999999999996,9.205739974975586
433,28,6,3,-0.29999999999999993,0.0
433,29,5,3,-0.19999999999999996,9.376516342163086
433,30,4,3,-0.09999999999999998,9.41654109954834
433,31,3,3,-0.19999999999999996,9.444137573242188
433,32,4,3,-0.09999999999999998,9.617340087890625
433,33,3,3,-0.19999999999999996,9.468330383300781
433,34,4,3,-0.09999999999999998,9.637713432312012
433,35,3,3,-0.19999999999999996,9.490837097167969
433,36,4,3,-0.09999999999999998,9.655793190002441
433,37,3,3,-0.19999999999999996,9.51197624206543
433,38,4,3,-0.09999999999999998,9.671941757202148
433,39,3,3,-0.19999999999999996,9.531786918640137
434,0,1,0,-0.7,11.119963645935059
434,1,2,0,-0.6,10.702985763549805
434,2,2,1,-0.5,10.287601470947266
434,3,3,1,-0.3999999999999999,10.07509708404541
434,4,3,2,-0.29999999999999993,9.693617820739746
434,5,4,2,-0.19999999999999996,9.594822883605957
434,6,3,2,-0.29999999999999993,0.0
434,7,4,2,-0.19999999999999996,9.605361938476562
434,8,4,3,-0.09999999999999998,9.488263130187988
434,9,3,3,-0.19999999999999996,9.625467300415039
434,10,4,3,-0.09999999999999998,9.763265609741211
434,11,3,3,-0.19999999999999996,9.63498306274414
434,12,4,3,-0.09999999999999998,9.770841598510742
434,13,3,3,-0.19999999999999996,9.644043922424316
434,14,4,3,-0.09999999999999998,9.777586936950684
434,15,3,3,-0.19999999999999996,9.652514457702637
434,16,4,3,-0.09999999999999998,9.783531188964844
434,17,4,2,-0.19999999999999996,0.0
434,18,4,3,-0.09999999999999998,9.529435157775879
434,19,4,2,-0.19999999999999996,9.665703773498535
434,20,4,3,-0.09999999999999998,9.534366607666016
434,21,4,4,100.0,9.670303344726562
435,0,0,1,-0.7,11.220223426818848
435,1,1,1,-0.6,10.992666244506836
435,2,1,2,-0.5,10.560025215148926
435,3,2,2,-0.3999999999999999,10.33987808227539
435,4,3,2,-0.29999999999999993,9.890623092651367
435,5,3,3,-0.19999999999999996,9.611072540283203
435,6,4,3,-0.09999999999999998,9.735628128051758
435,7,4,4,100.0,9.60214614868164
436,0,1,0,-0.7,0.0
436,1,1,1,-0.6,10.722753524780273
436,2,1,2,-0.5,10.48672866821289
436,3,2,2,-0.3999999999999999,10.257017135620117
436,4,2,3,-0.29999999999999993,9.798408508300781
436,5,3,3,-0.19999999999999996,9.8273344039917
436,6,3,4,-0.09999999999999998,9.62185287475586
436,7,3,5,-0.19999999999999996,9.903154373168945
436,8,3,4,-0.09999999999999998,10.193415641784668
436,9,4,4,100.0,9.910773277282715
437,0,0,1,-0.7,11.102941513061523
437,1,1,1,-0.6,10.871210098266602
437,2,2,1,-0.5,10.435720443725586
437,3,2,2,-0.3999999999999999,0.0
437,4,3,2,-0.29999999999999993,9.759210586547852
437,5,4,2,-0.19999999999999996,9.474244117736816
437,6,4,3,-0.09999999999999998,9.315622329711914
437,7,5,3,-0.19999999999999996,9.429472923278809
437,8,5,4,-0.09999999999999998,9.413175582885742
437,9,5,3,-0.19999999999999996,9.570556640625
437,10,5,4,-0.09999999999999998,9.41419792175293
437,11,5,3,-0.19999999999999996,9.571311950683594
437,12,5,4,-0.09999999999999998,9.415401458740234
437,13,5,3,-0.19999999999999996,9.57253646850586
437,14,5,4,-0.09999999999999998,9.41677188873291
437,15,5,3,-0.19999999999999996,9.574146270751953
437,16,5,4,-0.09999999999999998,9.418329238891602
437,17,5,3,-0.19999999999999996,9.576071739196777
437,18,5,4,-0.09999999999999998,9.420103073120117
437,19,5,3,-0.19999999999999996,9.578258514404297
437,20,5,4,-0.09999999999999998,9.422118186950684
437,21,5,3,-0.19999999999999996,9.580657958984375
437,22,5,4,-0.09999999999999998,9.424389839172363
437,23,5,3,-0.19999999999999996,9.583224296569824
437,24,4,3,-0.09999999999999998,0.0
437,25,3,3,-0.19999999999999996,0.0
437,26,3,4,-0.09999999999999998,0.0
437,27,4,4,100.0,9.818243980407715
438,0,0,1,-0.7,11.044622421264648
438,1,1,1,-0.6,10.800347328186035
438,2,2,1,-0.5,10.3530912399292
438,3,2,2,-0.3999999999999999,9.90575122833252
438,4,3,2,-0.29999999999999993,9.655409812927246
438,5,4,2,-0.19999999999999996,0.0
438,6,4,3,-0.09999999999999998,9.179959297180176
438,7,5,3,-0.19999999999999996,9.281837463378906
438,8,5,4,-0.09999999999999998,9.255365371704102
438,9,5,3,-0.19999999999999996,0.0
438,10,5,4,-0.09999999999999998,9.249524116516113
438,11,5,3,-0.19999999999999996,0.0
438,12,5,4,-0.09999999999999998,9.2459077835083
438,13,4,4,100.0,9.399432182312012
439,0,0,1,-0.7,10.957091331481934
439,1,0,0,-0.8,0.0
439,2,0,1,-0.7,10.956289291381836
439,3,1,1,-0.6,10.728378295898438
439,4,2,1,-0.5,10.294134140014648
439,5,3,1,-0.3999999999999999,0.0
439,6,3,2,-0.29999999999999993,9.429583549499512
439,7,3,1,-0.3999999999999999,0.0
439,8,3,2,-0.29999999999999993,9.43057918548584
439,9,4,2,-0.19999999999999996,9.327629089355469
439,10,4,3,-0.09999999999999998,9.142714500427246
439,11,3,3,-0.19999999999999996,9.2441987991333
439,12,4,3,-0.09999999999999998,9.401817321777344
439,13,3,3,-0.19999999999999996,9.240964889526367
439,14,4,3,-0.09999999999999998,9.400443077087402
439,15,4,4,100.0,0.0
440,0,0,0,-0.8,0.0
440,1,0,1,-0.7,10.970477104187012
440,2,1,1,-0.6,10.711294174194336
440,3,1,2,-0.5,10.245701789855957
440,4,2,2,-0.3999999999999999,9.993559837341309
440,5,3,2,-0.29999999999999993,9.513228416442871
440,6,3,3,-0.19999999999999996,9.196296691894531
440,7,4,3,-0.09999999999999998,9.25391960144043
440,8,4,4,100.0,9.067678451538086
441,0,0,1,-0.7,10.831405639648438
441,1,1,1,-0.6,10.56945514678955
441,2,0,1,-0.7,0.0
441,3,0,0,-0.8,0.0
441,4,0,1,-0.7,10.811537742614746
441,5,0,1,-0.7,0.0
441,6,0,2,-0.6,10.593801498413086
441,7,1,2,-0.5,10.402508735656738
441,8,2,2,-0.3999999999999999,9.914633750915527
441,9,3,2,-0.29999999999999993,9.451239585876465
441,10,3,1,-0.3999999999999999,0.0
441,11,3,2,-0.29999999999999993,9.236922264099121
441,12,3,3,-0.19999999999999996,9.128183364868164
441,13,3,4,-0.09999999999999998,0.0
441,14,4,4,100.0,9.436864852905273
442,0,0,1,-0.7,10.853669166564941
442,1,1,1,-0.6,10.600600242614746
442,2,2,1,-0.5,0.0
442,3,2,2,-0.3999999999999999,9.674948692321777
442,4,3,2,-0.29999999999999993,9.412561416625977
442,5,4,2,-0.19999999999999996,9.081440925598145
442,6,4,3,-0.09999999999999998,8.8580322265625
442,7,5,3,-0.19999999999999996,8.921749114990234
442,8,5,4,-0.09999999999999998,8.868821144104004
442,9,6,4,-0.19999999999999996,9.003961563110352
442,10,6,5,-0.29999999999999993,8.944167137145996
442,11,5,5,-0.19999999999999996,9.14537525177002
442,12,4,5,-0.09999999999999998,9.24538803100586
442,13,5,5,-0.19999999999999996,9.464974403381348
442,14,5,6,-0.29999999999999993,0.0
442,15,4,6,-0.19999999999999996,9.566007614135742
442,16,3,6,-0.29999999999999993,9.798603057861328
442,17,4,6,-0.19999999999999996,10.040544509887695
442,18,3,6,-0.29999999999999993,9.877165794372559
442,19,4,6,-0.19999999999999996,10.119241714477539
442,20,3,6,-0.29999999999999993,9.960933685302734
442,21,4,6,-0.19999999999999996,10.20207405090332
442,22,5,6,-0.29999999999999993,10.048174858093262
442,23,4,6,-0.19999999999999996,0.0
442,24,5,6,-0.29999999999999993,10.128931045532227
442,25,5,5,-0.19999999999999996,9.977677345275879
442,26,6,5,-0.29999999999999993,9.727792739868164
442,27,6,6,-0.3999999999999999,9.700697898864746
442,28,6,7,-0.5,0.0
442,29,6,6,-0.3999999999999999,10.261713027954102
442,30,6,5,-0.29999999999999993,10.114786148071289
442,31,6,4,-0.19999999999999996,9.95971393585205
442,32,7,4,-0.29999999999999993,0.0
442,33,7,5,-0.3999999999999999,9.845972061157227
442,34,8,5,-0.5,0.0
442,35,8,6,-0.6,10.14968490600586
442,36,8,5,-0.5,10.478719711303711
442,37,8,4,-0.3999999999999999,10.367447853088379
442,38,8,5,-0.5,10.315319061279297
442,39,8,4,-0.3999999999999999,10.604933738708496
443,0,1,0,-0.7,11.823143005371094
443,1,1,1,-0.6,11.465723991394043
443,2,2,1,-0.5,11.326658248901367
443,3,3,1,-0.3999999999999999,10.966292381286621
443,4,3,2,-0.29999999999999993,10.653051376342773
443,5,4,2,-0.19999999999999996,10.592340469360352
443,6,4,3,-0.09999999999999998,10.60973072052002
443,7,4,4,100.0,10.82190990447998
444,0,0,1,-0.7,0.0
444,1,1,1,-0.6,11.989164352416992
444,2,1,2,-0.5,11.60092830657959
444,3,2,2,-0.3999999999999999,11.42529010772705
444,4,3,2,-0.29999999999999993,11.026253700256348
444,5,3,3,-0.19999999999999996,10.775301933288574
444,6,3,4,-0.09999999999999998,10.981229782104492
444,7,3,5,-0.19999999999999996,11.339029312133789
444,8,3,6,-0.29999999999999993,11.71538257598877
444,9,3,5,-0.19999999999999996,12.107318878173828
444,10,2,5,-0.29999999999999993,11.802445411682129
444,11,3,5,-0.19999999999999996,11.970905303955078
444,12,3,4,-0.09999999999999998,11.874068260192871
444,13,4,4,100.0,11.544929504394531
445,0,0,1,-0.7,12.405071258544922
445,1,1,1,-0.6,12.227617263793945
445,2,2,1,-0.5,11.83283519744873
445,3,3,1,-0.3999999999999999,11.43829345703125
445,4,3,2,-0.29999999999999993,11.112713813781738
445,5,4,2,-0.19999999999999996,11.015564918518066
445,6,4,3,-0.09999999999999998,11.033812522888184
445,7,4,2,-0.19999999999999996,11.213284492492676
445,8,4,3,-0.09999999999999998,11.03604793548584
445,9,4,2,-0.19999999999999996,11.210336685180664
445,10,4,3,-0.09999999999999998,11.030263900756836
445,11,4,2,-0.19999999999999996,11.20075511932373
445,12,4,3,-0.09999999999999998,0.0
445,13,4,2,-0.19999999999999996,11.185897827148438
445,14,4,3,-0.09999999999999998,11.000109672546387
445,15,4,2,-0.19999999999999996,11.166873931884766
445,16,4,3,-0.09999999999999998,10.978195190429688
445,17,4,2,-0.19999999999999996,11.144587516784668
445,18,4,3,-0.09999999999999998,10.953165054321289
445,19,4,2,-0.19999999999999996,11.119772911071777
445,20,4,3,-0.09999999999999998,10.92591667175293
445,21,4,2,-0.19999999999999996,11.093032836914062
445,22,4,3,-0.09999999999999998,10.897180557250977
445,23,4,2,-0.19999999999999996,11.06486701965332
445,24,4,3,-0.09999999999999998,10.867527961730957
445,25,4,2,-0.19999999999999996,11.035699844360352
445,26,4,3,-0.09999999999999998,10.837371826171875
445,27,4,2,-0.19999999999999996,11.005890846252441
445,28,4,1,-0.29999999999999993,0.0
445,29,4,2,-0.19999999999999996,10.81597900390625
445,30,3,2,-0.29999999999999993,0.0
445,31,3,3,-0.19999999999999996,10.755913734436035
445,32,3,2,-0.29999999999999993,10.940887451171875
445,33,2,2,-0.3999999999999999,0.0
445,34,2,3,-0.29999999999999993,10.96591567993164
445,35,3,3,-0.19999999999999996,11.042062759399414
445,36,3,2,-0.29999999999999993,10.900504112243652
445,37,3,3,-0.19999999999999996,10.691618919372559
445,38,3,2,-0.29999999999999993,10.896869659423828
445,39,3,3,-0.19999999999999996,10.696245193481445
446,0,0,0,-0.8,0.0
446,1,0,0,-0.8,0.0
446,2,0,1,-0.7,12.16477108001709
446,3,0,2,-0.6,11.989899635314941
446,4,1,2,-0.5,11.843591690063477
446,5,2,2,-0.3999999999999999,11.410165786743164
446,6,3,2,-0.29999999999999993,11.000802040100098
446,7,3,3,-0.19999999999999996,10.739089012145996
446,8,3,2,-0.29999999999999993,10.943100929260254
446,9,3,3,-0.19999999999999996,10.748101234436035
446,10,2,3,-0.29999999999999993,0.0
446,11,3,3,-0.19999999999999996,11.099685668945312
446,12,3,4,-0.09999999999999998,0.0
446,13,3,3,-0.19999999999999996,11.314777374267578
446,14,3,2,-0.29999999999999993,10.978253364562988
446,15,4,2,-0.19999999999999996,10.777711868286133
446,16,4,3,-0.09999999999999998,10.757390975952148
446,17,4,2,-0.19999999999999996,10.947553634643555
446,18,4,3,-0.09999999999999998,10.762859344482422
446,19,4,2,-0.19999999999999996,10.949676513671875
446,20,4,3,-0.09999999999999998,10.760680198669434
446,21,4,2,-0.19999999999999996,0.0
446,22,4,3,-0.09999999999999998,10.752525329589844
446,23,4,2,-0.19999999999999996,10.936650276184082
446,24,4,3,-0.09999999999999998,0.0
446,25,4,2,-0.19999999999999996,10.923572540283203
446,26,4,3,-0.09999999999999998,10.723738670349121
446,27,4,2,-0.19999999999999996,10.907215118408203
446,28,4,3,-0.09999999999999998,10.705181121826172
446,29,4,2,-0.19999999999999996,10.888254165649414
446,30,4,3,-0.09999999999999998,10.68481731414795
446,31,4,2,-0.19999999999999996,10.867280006408691
446,32,4,1,-0.29999999999999993,0.0
446,33,4,2,-0.19999999999999996,10.692530632019043
446,34,4,3,-0.09999999999999998,10.642977714538574
446,35,4,2,-0.19999999999999996,10.823312759399414
446,36,4,3,-0.09999999999999998,10.616600036621094
446,37,4,2,-0.19999999999999996,10.797201156616211
446,38,4,3,-0.09999999999999998,10.59048080444336
446,39,4,2,-0.19999999999999996,10.770974159240723
447,0,0,1,-0.7,12.088072776794434
447,1,0,2,-0.6,11.899307250976562
447,2,1,2,-0.5,11.73834228515625
447,3,2,2,-0.3999999999999999,11.290214538574219
447,4,3,2,-0.29999999999999993,10.865686416625977
447,5,2,2,-0.3999999999999999,0.0
447,6,2,3,-0.29999999999999993,0.0
447,7,3,3,-0.19999999999999996,10.924592018127441
447,8,3,2,-0.29999999999999993,10.784171104431152
447,9,3,3,-0.19999999999999996,10.593202590942383
447,10,3,2,-0.29999999999999993,10.794081687927246
447,11,3,3,-0.19999999999999996,10.60956859588623
447,12,4,3,-0.09999999999999998,10.81664752960205
447,13,4,4,100.0,0.0
448,0,0,1,-0.7,12.10070514678955
448,1,1,1,-0.6,11.909663200378418
448,2,2,1,-0.5,11.493935585021973
448,3,2,2,-0.3999999999999999,11.076301574707031
448,4,3,2,-0.29999999999999993,10.87653636932373
448,5,2,2,-0.3999999999999999,0.0
448,6,3,2,-0.29999999999999993,10.859566688537598
448,7,3,3,-0.19999999999999996,10.589363098144531
448,8,4,3,-0.09999999999999998,10.7731351852417
448,9,4,4,100.0,10.695344924926758
449,0,0,1,-0.7,12.051669120788574
449,1,1,1,-0.6,11.852232933044434
449,2,1,0,-0.7,0.0
449,3,1,1,-0.6,11.627099990844727
449,4,1,2,-0.5,11.446222305297852
449,5,2,2,-0.3999999999999999,0.0
449,6,2,3,-0.29999999999999993,10.836492538452148
449,7,3,3,-0.19999999999999996,10.883764266967773
449,8,3,4,-0.09999999999999998,10.741023063659668
449,9,3,5,-0.19999999999999996,11.079315185546875
449,10,3,4,-0.09999999999999998,0.0
449,11,4,4,100.0,11.112846374511719
450,0,0,1,-0.7,12.115583419799805
450,1,1,1,-0.6,11.924827575683594
450,2,2,1,-0.5,11.507532119750977
450,3,2,2,-0.3999999999999999,11.087233543395996
450,4,3,2,-0.29999999999999993,0.0
450,5,4,2,-0.19999999999999996,10.600425720214844
450,6,4,3,-0.09999999999999998,10.500686645507812
450,7,5,3,-0.19999999999999996,10.66898250579834
450,8,5,4,-0.09999999999999998,10.691577911376953
450,9,5,3,-0.19999999999999996,10.879938125610352
450,10,5,4,-0.09999999999999998,10.69133472442627
450,11,5,3,-0.19999999999999996,10.876526832580566
450,12,5,4,-0.09999999999999998,10.685206413269043
450,13,5,3,-0.19999999999999996,10.868000030517578
450,14,4,3,-0.09999999999999998,0.0
450,15,4,4,100.0,0.0
451,0,0,1,-0.7,12.064994812011719
451,1,1,1,-0.6,11.845832824707031
451,2,1,2,-0.5,11.400551795959473
451,3,2,2,-0.3999999999999999,11.178664207458496
451,4,3,2,-0.29999999999999993,0.0
451,5,3,3,-0.19999999999999996,10.419113159179688
451,6,3,4,-0.09999999999999998,10.55130672454834
451,7,4,4,100.0,10.863473892211914
452,0,0,1,-0.7,11.932700157165527
452,1,1,1,-0.6,11.721529006958008
452,2,1,2,-0.5,0.0
452,3,2,2,-0.3999999999999999,11.065929412841797
452,4,3,2,-0.29999999999999993,10.615620613098145
452,5,4,2,-0.19999999999999996,10.32226276397705
452,6,4,3,-0.09999999999999998,10.179346084594727
452,7,4,4,100.0,10.330461502075195
453,0,0,1,-0.7,11.845449447631836
453,1,1,1,-0.6,11.619089126586914
453,2,2,1,-0.5,11.168169021606445
453,3,2,0,-0.6,0.0
453,4,2,1,-0.5,0.0
453,5,2,2,-0.3999999999999999,10.705805778503418
453,6,3,2,-0.29999999999999993,10.478805541992188
453,7,3,3,-0.19999999999999996,10.182140350341797
453,8,4,3,-0.09999999999999998,10.299422264099121
453,9,4,4,100.0,10.163944244384766
454,0,0,0,-0.8,0.0
454,1,0,1,-0.7,11.688246726989746
454,2,1,1,-0.6,11.449944496154785
454,3,1,2,-0.5,10.985925674438477
454,4,2,2,-0.3999999999999999,10.747294425964355
454,5,2,3,-0.29999999999999993,10.277583122253418
454,6,3,3,-0.19999999999999996,10.285219192504883
454,7,3,4,-0.09999999999999998,10.079286575317383
454,8,3,5,-0.19999999999999996,10.379619598388672
454,9,3,4,-0.09999999999999998,10.696861267089844
454,10,4,4,100.0,10.380932807922363
455,0,0,1,-0.7,11.527767181396484
455,1,1,1,-0.6,11.301289558410645
455,2,2,1,-0.5,10.849323272705078
455,3,3,1,-0.3999999999999999,0.0
455,4,3,2,-0.29999999999999993,9.947684288024902
455,5,4,2,-0.19999999999999996,9.86685848236084
455,6,4,3,-0.09999999999999998,9.67710018157959
455,7,5,3,-0.19999999999999996,0.0
455,8,5,4,-0.09999999999999998,9.809045791625977
455,9,5,3,-0.19999999999999996,9.977985382080078
455,10,5,4,-0.09999999999999998,9.798927307128906
455,11,5,3,-0.19999999999999996,9.967734336853027
455,12,5,4,-0.09999999999999998,9.789071083068848
455,13,5,3,-0.19999999999999996,9.958281517028809
455,14,5,4,-0.09999999999999998,9.779487609863281
455,15,5,3,-0.19999999999999996,9.949533462524414
455,16,5,4,-0.09999999999999998,9.770276069641113
455,17,5,3,-0.19999999999999996,9.941425323486328
455,18,5,4,-0.09999999999999998,9.76157283782959
455,19,6,4,-0.19999999999999996,9.933908462524414
455,20,7,4,-0.29999999999999993,0.0
455,21,7,5,-0.3999999999999999,9.939841270446777
455,22,7,4,-0.29999999999999993,10.160460472106934
455,23,7,5,-0.3999999999999999,10.015532493591309
455,24,7,4,-0.29999999999999993,0.0
455,25,7,5,-0.3999999999999999,10.123114585876465
455,26,7,4,-0.29999999999999993,10.377509117126465
455,27,7,5,-0.3999999999999999,10.256336212158203
455,28,7,4,-0.29999999999999993,10.52357006072998
455,29,7,5,-0.3999999999999999,10.410052299499512
455,30,6,5,-0.29999999999999993,10.688066482543945
455,31,5,5,-0.19999999999999996,10.782867431640625
455,32,5,4,-0.09999999999999998,10.858362197875977
455,33,4,4,100.0,10.638060569763184
456,0,1,0,-0.7,11.857966423034668
456,1,1,0,-0.7,0.0
456,2,1,1,-0.6,11.455707550048828
456,3,2,1,-0.5,11.259262084960938
456,4,3,1,-0.3999999999999999,10.839481353759766
456,5,3,2,-0.29999999999999993,10.462689399719238
456,6,4,2,-0.19999999999999996,10.388823509216309
456,7,3,2,-0.29999999999999993,10.314031600952148
456,8,4,2,-0.19999999999999996,0.0
456,9,3,2,-0.29999999999999993,10.327319145202637
456,10,4,2,-0.19999999999999996,10.41115665435791
456,11,3,2,-0.29999999999999993,10.35375690460205
456,12,4,2,-0.19999999999999996,10.439969062805176
456,13,3,2,-0.29999999999999993,10.39115047454834
456,14,4,2,-0.19999999999999996,10.477678298950195
456,15,3,2,-0.29999999999999993,10.437338829040527
456,16,3,3,-0.19999999999999996,10.522255897521973
456,17,3,2,-0.29999999999999993,10.726140022277832
456,18,4,2,-0.19999999999999996,0.0
456,19,4,3,-0.09999999999999998,10.542549133300781
456,20,3,3,-0.19999999999999996,10.739205360412598
456,21,3,2,-0.29999999999999993,10.81019115447998
456,22,3,3,-0.19999999999999996,10.645621299743652
456,23,3,2,-0.29999999999999993,10.850456237792969
456,24,3,3,-0.19999999999999996,10.687847137451172
456,25,3,4,-0.09999999999999998,10.897326469421387
456,26,3,3,-0.19999999999999996,11.243748664855957
456,27,3,4,-0.09999999999999998,10.939403533935547
456,28,3,3,-0.19999999999999996,11.278780937194824
456,29,4,3,-0.09999999999999998,10.968621253967285
456,30,3,3,-0.19999999999999996,10.927157402038574
456,31,4,3,-0.09999999999999998,10.981671333312988
456,32,3,3,-0.19999999999999996,10.937078475952148
456,33,3,2,-0.29999999999999993,10.987303733825684
456,34,3,3,-0.19999999999999996,10.809394836425781
456,35,4,3,-0.09999999999999998,11.000944137573242
456,36,3,3,-0.19999999999999996,10.960192680358887
456,37,4,3,-0.09999999999999998,0.0
456,38,3,3,-0.19999999999999996,10.96683406829834
456,39,4,3,-0.09999999999999998,11.01403522491455
